File,answer,model
17pg0fe,B,google/gemma-3-4b-it
1mbnnpw,D,google/gemma-3-4b-it
1l8vajl,A,google/gemma-3-4b-it
1c38j1b,D,google/gemma-3-4b-it
1bdho8z,C,google/gemma-3-4b-it
1mfr9vy,D,google/gemma-3-4b-it
1naurrn,D,google/gemma-3-4b-it
1m241pn,B,google/gemma-3-4b-it
1m7b5bx,A,google/gemma-3-4b-it
1m9u48i,C,google/gemma-3-4b-it
1lttuji,D,google/gemma-3-4b-it
1ljrgbw,D,google/gemma-3-4b-it
1bk0w4q,D,google/gemma-3-4b-it
1k6ds0q,D,google/gemma-3-4b-it
1heeibu,C,google/gemma-3-4b-it
184f4hh,C,google/gemma-3-4b-it
1fvpb5q,D,google/gemma-3-4b-it
1l1hxof,C,google/gemma-3-4b-it
1mzfdhh,D,google/gemma-3-4b-it
1kjg3vh,D,google/gemma-3-4b-it
1j0w1z3,A,google/gemma-3-4b-it
1k4lzxj,D,google/gemma-3-4b-it
169oqq5,D,google/gemma-3-4b-it
1irxw6j,B,google/gemma-3-4b-it
1c3z5ld,D,google/gemma-3-4b-it
19eokbq,C,google/gemma-3-4b-it
1co29mb,C,google/gemma-3-4b-it
1ird7yb,D,google/gemma-3-4b-it
1dxonad,C,google/gemma-3-4b-it
1ipozgr,D,google/gemma-3-4b-it
1cbcpxn,C,google/gemma-3-4b-it
194s3gh,C,google/gemma-3-4b-it
177cl97,D,google/gemma-3-4b-it
1bvyaep,C,google/gemma-3-4b-it
1587f2g,A,google/gemma-3-4b-it
1jhyaz4,B,google/gemma-3-4b-it
1n7s8ht,D,google/gemma-3-4b-it
1fwc8sk,B,google/gemma-3-4b-it
1fssuxj,C,google/gemma-3-4b-it
1jzigfy,C,google/gemma-3-4b-it
1key5qt,C,google/gemma-3-4b-it
192wp5d,D,google/gemma-3-4b-it
195f4ld,C,google/gemma-3-4b-it
1hql3cv,D,google/gemma-3-4b-it
1eexgq9,C,google/gemma-3-4b-it
1mpg380,B,google/gemma-3-4b-it
1mluk7a,B,google/gemma-3-4b-it
1g1cv45,B,google/gemma-3-4b-it
1g2ofgo,D,google/gemma-3-4b-it
1cs870m,A,google/gemma-3-4b-it
1jzu8un,C,google/gemma-3-4b-it
1gvvhs3,B,google/gemma-3-4b-it
1l22d3q,B,google/gemma-3-4b-it
1ga3uxo,D,google/gemma-3-4b-it
1ii3g3t,D,google/gemma-3-4b-it
1l99mtp,D,google/gemma-3-4b-it
1hjwowy,C,google/gemma-3-4b-it
1h7ih54,A,google/gemma-3-4b-it
1j289je,C,google/gemma-3-4b-it
1eglfe7,D,google/gemma-3-4b-it
1jdq5gi,D,google/gemma-3-4b-it
1g3admg,B,google/gemma-3-4b-it
1jykoxc,D,google/gemma-3-4b-it
1gp140e,A,google/gemma-3-4b-it
1il72ww,B,google/gemma-3-4b-it
1kpj6mq,B,google/gemma-3-4b-it
1ceuuuh,C,google/gemma-3-4b-it
1az5r39,C,google/gemma-3-4b-it
1bk5jkq,A,google/gemma-3-4b-it
1it3ezt,D,google/gemma-3-4b-it
1hauo6q,B,google/gemma-3-4b-it
1jtym4e,D,google/gemma-3-4b-it
1l4x3e6,C,google/gemma-3-4b-it
1j0n4gg,C,google/gemma-3-4b-it
1hbogj4,D,google/gemma-3-4b-it
1flb4nk,D,google/gemma-3-4b-it
1mahcad,C,google/gemma-3-4b-it
1dhf9h2,B,google/gemma-3-4b-it
1c01lei,A,google/gemma-3-4b-it
1d7u657,A,google/gemma-3-4b-it
1dv83hh,D,google/gemma-3-4b-it
1cdufsh,D,google/gemma-3-4b-it
1m56k4v,D,google/gemma-3-4b-it
13ibrc1,C,google/gemma-3-4b-it
1lnme9d,C,google/gemma-3-4b-it
1lcutci,B,google/gemma-3-4b-it
1mbrsfx,B,google/gemma-3-4b-it
1lhnwl4,B,google/gemma-3-4b-it
1lmltqs,B,google/gemma-3-4b-it
1if88s3,C,google/gemma-3-4b-it
1jpn69p,D,google/gemma-3-4b-it
1l8fck5,D,google/gemma-3-4b-it
1fs7uqa,C,google/gemma-3-4b-it
1k6qo63,B,google/gemma-3-4b-it
1ku0frm,C,google/gemma-3-4b-it
1agsl73,B,google/gemma-3-4b-it
1mj26iu,C,google/gemma-3-4b-it
1cqzlzh,C,google/gemma-3-4b-it
1m55hez,C,google/gemma-3-4b-it
1jny20o,B,google/gemma-3-4b-it
1josjz1,D,google/gemma-3-4b-it
1arjiwr,C,google/gemma-3-4b-it
1m83zvy,B,google/gemma-3-4b-it
1lgqywl,C,google/gemma-3-4b-it
1m3s0a4,C,google/gemma-3-4b-it
15vbd1p,B,google/gemma-3-4b-it
1mkomql,D,google/gemma-3-4b-it
1narr2o,D,google/gemma-3-4b-it
1mhtv4z,B,google/gemma-3-4b-it
1n0my5r,B,google/gemma-3-4b-it
1k5a33w,B,google/gemma-3-4b-it
1k5wejp,C,google/gemma-3-4b-it
1kehvhj,D,google/gemma-3-4b-it
1keqvzx,B,google/gemma-3-4b-it
1k4ukvi,B,google/gemma-3-4b-it
1kpfg74,A,google/gemma-3-4b-it
1jwjneb,D,google/gemma-3-4b-it
1kqcllz,D,google/gemma-3-4b-it
1kpua4s,B,google/gemma-3-4b-it
1l7z6gs,B,google/gemma-3-4b-it
1kjlggg,C,google/gemma-3-4b-it
1kidi8e,B,google/gemma-3-4b-it
1asecwa,D,google/gemma-3-4b-it
1i38yhn,A,google/gemma-3-4b-it
1bpefe3,D,google/gemma-3-4b-it
1fkmtz4,B,google/gemma-3-4b-it
1czson4,C,google/gemma-3-4b-it
1dcyo13,C,google/gemma-3-4b-it
1fvuj7k,A,google/gemma-3-4b-it
1gtbssx,C,google/gemma-3-4b-it
1htm33y,B,google/gemma-3-4b-it
1esw67r,C,google/gemma-3-4b-it
1hw0vwf,C,google/gemma-3-4b-it
1kw5fto,B,google/gemma-3-4b-it
1k9xaf4,D,google/gemma-3-4b-it
1itzxo7,D,google/gemma-3-4b-it
1ibyirm,C,google/gemma-3-4b-it
1jmn6xg,C,google/gemma-3-4b-it
1ijlh5e,B,google/gemma-3-4b-it
1ih9bat,A,google/gemma-3-4b-it
1j5j7q8,D,google/gemma-3-4b-it
1j1lc01,B,google/gemma-3-4b-it
1c43fea,A,google/gemma-3-4b-it
1jwvcno,C,google/gemma-3-4b-it
1j9svdf,D,google/gemma-3-4b-it
1kxar4d,A,google/gemma-3-4b-it
1m0b8uv,D,google/gemma-3-4b-it
19994ey,D,google/gemma-3-4b-it
1lppcyj,A,google/gemma-3-4b-it
18dba0l,C,google/gemma-3-4b-it
1h066h6,D,google/gemma-3-4b-it
1kjzy1y,C,google/gemma-3-4b-it
1c341d5,B,google/gemma-3-4b-it
17930bw,D,google/gemma-3-4b-it
19dbf08,A,google/gemma-3-4b-it
1lfe3gp,D,google/gemma-3-4b-it
1bnyn39,C,google/gemma-3-4b-it
1ly2yui,B,google/gemma-3-4b-it
1hy2gti,A,google/gemma-3-4b-it
1jczpuc,C,google/gemma-3-4b-it
1joifiq,B,google/gemma-3-4b-it
1h53lb4,A,google/gemma-3-4b-it
1iad95m,B,google/gemma-3-4b-it
1n2ae1w,D,google/gemma-3-4b-it
198awkk,C,google/gemma-3-4b-it
1l5rutv,C,google/gemma-3-4b-it
1b2nrx4,C,google/gemma-3-4b-it
1kfy8l5,D,google/gemma-3-4b-it
1aekqdo,B,google/gemma-3-4b-it
1kvenyk,C,google/gemma-3-4b-it
180j85r,D,google/gemma-3-4b-it
1c8be16,B,google/gemma-3-4b-it
1j6onpg,A,google/gemma-3-4b-it
14ys2z4,B,google/gemma-3-4b-it
1jjo04h,D,google/gemma-3-4b-it
1kbjn4z,D,google/gemma-3-4b-it
1lofpc4,B,google/gemma-3-4b-it
1cj9j9z,C,google/gemma-3-4b-it
1lejj62,D,google/gemma-3-4b-it
1cb769r,C,google/gemma-3-4b-it
15aafk0,D,google/gemma-3-4b-it
17aswoo,D,google/gemma-3-4b-it
1j3kbpk,A,google/gemma-3-4b-it
1lh0gn3,D,google/gemma-3-4b-it
1h779tg,C,google/gemma-3-4b-it
1hwftqw,B,google/gemma-3-4b-it
186tj6c,C,google/gemma-3-4b-it
1ftatdh,D,google/gemma-3-4b-it
1b5u72j,C,google/gemma-3-4b-it
1kdp49k,B,google/gemma-3-4b-it
1mwbbsw,C,google/gemma-3-4b-it
1h03n16,D,google/gemma-3-4b-it
1kyy4wf,B,google/gemma-3-4b-it
1hqjjs0,B,google/gemma-3-4b-it
1iu9i31,A,google/gemma-3-4b-it
1j5stzi,A,google/gemma-3-4b-it
1gmxl68,C,google/gemma-3-4b-it
1ftdy3c,B,google/gemma-3-4b-it
1n8xv5g,D,google/gemma-3-4b-it
1lt2euq,D,google/gemma-3-4b-it
1j6bl5f,A,google/gemma-3-4b-it
1kfloer,A,google/gemma-3-4b-it
1iz5ool,C,google/gemma-3-4b-it
1gp5i8t,D,google/gemma-3-4b-it
1l3sh3k,A,google/gemma-3-4b-it
1kbvz8k,D,google/gemma-3-4b-it
1llqmsk,D,google/gemma-3-4b-it
1jwed8c,C,google/gemma-3-4b-it
1lavhpu,D,google/gemma-3-4b-it
1mh20fz,A,google/gemma-3-4b-it
1i5ptep,A,google/gemma-3-4b-it
1c7z583,A,google/gemma-3-4b-it
1iu9a7u,D,google/gemma-3-4b-it
1j8se9s,B,google/gemma-3-4b-it
1l45vl2,B,google/gemma-3-4b-it
1j7llre,C,google/gemma-3-4b-it
1kgwdyt,D,google/gemma-3-4b-it
1k0nmen,D,google/gemma-3-4b-it
1kyo5pv,A,google/gemma-3-4b-it
1krtkl7,A,google/gemma-3-4b-it
1iizrp4,B,google/gemma-3-4b-it
1fhormb,D,google/gemma-3-4b-it
1iw106j,C,google/gemma-3-4b-it
1kse8n2,D,google/gemma-3-4b-it
1ikp7ob,B,google/gemma-3-4b-it
1dgwejg,D,google/gemma-3-4b-it
1hhkhlc,C,google/gemma-3-4b-it
1jmzzco,C,google/gemma-3-4b-it
1l5ixzd,C,google/gemma-3-4b-it
1jx5y8q,B,google/gemma-3-4b-it
1jgbtbp,A,google/gemma-3-4b-it
1jeeg3m,C,google/gemma-3-4b-it
1knbdga,A,google/gemma-3-4b-it
1mngo9t,D,google/gemma-3-4b-it
1fy9pjo,C,google/gemma-3-4b-it
1jfnlgd,D,google/gemma-3-4b-it
1grd05j,B,google/gemma-3-4b-it
1kafv5j,D,google/gemma-3-4b-it
1jp8wst,B,google/gemma-3-4b-it
1d7x2rg,C,google/gemma-3-4b-it
1kw2p1y,D,google/gemma-3-4b-it
1jzk0f2,D,google/gemma-3-4b-it
1k27mne,A,google/gemma-3-4b-it
1duiywi,C,google/gemma-3-4b-it
1d5bxcu,B,google/gemma-3-4b-it
1l6ov5y,C,google/gemma-3-4b-it
1fvg71d,B,google/gemma-3-4b-it
1j25t67,D,google/gemma-3-4b-it
1fl51f0,B,google/gemma-3-4b-it
1jpmmd9,C,google/gemma-3-4b-it
1jipmfo,C,google/gemma-3-4b-it
1kpsba8,D,google/gemma-3-4b-it
1jk2lgw,C,google/gemma-3-4b-it
1klgmos,D,google/gemma-3-4b-it
1jtq5lb,D,google/gemma-3-4b-it
1j0k484,D,google/gemma-3-4b-it
1lbduvg,B,google/gemma-3-4b-it
1g41h0e,D,google/gemma-3-4b-it
1kxmxbf,A,google/gemma-3-4b-it
1c4n4xd,B,google/gemma-3-4b-it
1m4ns1d,B,google/gemma-3-4b-it
1mxibps,C,google/gemma-3-4b-it
1ljwpph,C,google/gemma-3-4b-it
1kczb4x,C,google/gemma-3-4b-it
1mcgb86,D,google/gemma-3-4b-it
1i7iklj,B,google/gemma-3-4b-it
18lkyqa,D,google/gemma-3-4b-it
1kjzqgk,D,google/gemma-3-4b-it
1kmjd7k,A,google/gemma-3-4b-it
1j6w01m,D,google/gemma-3-4b-it
1itmj5l,C,google/gemma-3-4b-it
1dap4il,A,google/gemma-3-4b-it
1d11llv,D,google/gemma-3-4b-it
1g2fiqh,C,google/gemma-3-4b-it
1mcy7yd,A,google/gemma-3-4b-it
1l8fcur,D,google/gemma-3-4b-it
1itwe3y,B,google/gemma-3-4b-it
1lc0zi5,B,google/gemma-3-4b-it
1jbg4m6,A,google/gemma-3-4b-it
1dhtsjq,A,google/gemma-3-4b-it
1k60lga,B,google/gemma-3-4b-it
1lyfboo,D,google/gemma-3-4b-it
1hevxkv,A,google/gemma-3-4b-it
1m015wk,D,google/gemma-3-4b-it
1m8nhhl,D,google/gemma-3-4b-it
1irf9u4,D,google/gemma-3-4b-it
1jkt7ig,C,google/gemma-3-4b-it
1ieb7j3,A,google/gemma-3-4b-it
1kozyll,B,google/gemma-3-4b-it
1d9ip08,A,google/gemma-3-4b-it
1lv6b82,A,google/gemma-3-4b-it
1jy5h3e,D,google/gemma-3-4b-it
1ic88xs,C,google/gemma-3-4b-it
1jhad2m,D,google/gemma-3-4b-it
188hmpb,C,google/gemma-3-4b-it
1i6a88o,D,google/gemma-3-4b-it
1ka6jiq,D,google/gemma-3-4b-it
1bhaz0e,C,google/gemma-3-4b-it
1fq1qb9,C,google/gemma-3-4b-it
1hudgc9,B,google/gemma-3-4b-it
1lkox24,D,google/gemma-3-4b-it
1hdbees,B,google/gemma-3-4b-it
15upbjf,D,google/gemma-3-4b-it
1hph3za,D,google/gemma-3-4b-it
1bazqft,D,google/gemma-3-4b-it
1m61khr,B,google/gemma-3-4b-it
1muan3i,A,google/gemma-3-4b-it
1g8raiu,B,google/gemma-3-4b-it
16h1wrg,D,google/gemma-3-4b-it
16uuwk3,D,google/gemma-3-4b-it
1d0nows,B,google/gemma-3-4b-it
1l0pn3b,C,google/gemma-3-4b-it
16zvi3l,C,google/gemma-3-4b-it
1fcm1zb,C,google/gemma-3-4b-it
193it8r,B,google/gemma-3-4b-it
15a2flm,C,google/gemma-3-4b-it
1dk358k,B,google/gemma-3-4b-it
1ixuiml,D,google/gemma-3-4b-it
1jd57jt,D,google/gemma-3-4b-it
1eerszi,D,google/gemma-3-4b-it
1n6ohcl,C,google/gemma-3-4b-it
1ex2gnv,D,google/gemma-3-4b-it
1kc6xta,B,google/gemma-3-4b-it
1bojwn9,B,google/gemma-3-4b-it
1mk8rnt,D,google/gemma-3-4b-it
1hh0vwh,D,google/gemma-3-4b-it
1aqy5m7,B,google/gemma-3-4b-it
1m68ug3,A,google/gemma-3-4b-it
1jg3hi7,D,google/gemma-3-4b-it
1isy4zt,C,google/gemma-3-4b-it
19egkxy,C,google/gemma-3-4b-it
1jjvw9a,C,google/gemma-3-4b-it
1gboomw,C,google/gemma-3-4b-it
1jj9t5b,B,google/gemma-3-4b-it
1kcxst1,D,google/gemma-3-4b-it
1jaf822,D,google/gemma-3-4b-it
1cvso6z,B,google/gemma-3-4b-it
1k9sq1s,C,google/gemma-3-4b-it
1e3q5dd,B,google/gemma-3-4b-it
1efztwz,C,google/gemma-3-4b-it
1jm74by,D,google/gemma-3-4b-it
1lfy05f,D,google/gemma-3-4b-it
1e8xy5s,B,google/gemma-3-4b-it
15oof8t,D,google/gemma-3-4b-it
1ap3qmt,B,google/gemma-3-4b-it
1918ki4,D,google/gemma-3-4b-it
1aexlbt,C,google/gemma-3-4b-it
1d670z1,C,google/gemma-3-4b-it
1m5qq8q,B,google/gemma-3-4b-it
1moj7hc,C,google/gemma-3-4b-it
174k7i0,D,google/gemma-3-4b-it
1lqpazn,C,google/gemma-3-4b-it
1j7mzha,B,google/gemma-3-4b-it
1i6ymv5,D,google/gemma-3-4b-it
18d37io,C,google/gemma-3-4b-it
1ms7hs4,B,google/gemma-3-4b-it
1jcvxw6,B,google/gemma-3-4b-it
1iuuulu,C,google/gemma-3-4b-it
1h9qk3m,C,google/gemma-3-4b-it
1jvfqgq,D,google/gemma-3-4b-it
164v3oo,B,google/gemma-3-4b-it
1n68buk,D,google/gemma-3-4b-it
1khvtur,C,google/gemma-3-4b-it
18ae5ry,A,google/gemma-3-4b-it
1ip0ht2,C,google/gemma-3-4b-it
1lq3p3j,C,google/gemma-3-4b-it
1jvn2sr,B,google/gemma-3-4b-it
1isa49u,D,google/gemma-3-4b-it
1fjfblb,A,google/gemma-3-4b-it
1eilsjt,D,google/gemma-3-4b-it
15gdv3c,D,google/gemma-3-4b-it
1ajx3sn,C,google/gemma-3-4b-it
16k7baz,C,google/gemma-3-4b-it
1cynp2h,C,google/gemma-3-4b-it
19bj5k2,C,google/gemma-3-4b-it
16l57ay,D,google/gemma-3-4b-it
16db363,D,google/gemma-3-4b-it
1l79lv3,B,google/gemma-3-4b-it
1haf45x,B,google/gemma-3-4b-it
1df3nh8,D,google/gemma-3-4b-it
1fzh8sa,C,google/gemma-3-4b-it
1ijv4xn,B,google/gemma-3-4b-it
