File,answer,model
1kxar4d,C,openai/gpt-5
1m0b8uv,A,openai/gpt-5
19994ey,C,openai/gpt-5
18dba0l,D,openai/gpt-5
1lppcyj,B,openai/gpt-5
1h066h6,D,openai/gpt-5
1kjzy1y,A,openai/gpt-5
1c341d5,B,openai/gpt-5
17930bw,A,openai/gpt-5
1lfe3gp,D,openai/gpt-5
19dbf08,A,openai/gpt-5
1ly2yui,C,openai/gpt-5
1bnyn39,C,openai/gpt-5
1jczpuc,C,openai/gpt-5
1hy2gti,A,openai/gpt-5
1h53lb4,C,openai/gpt-5
1joifiq,A,openai/gpt-5
1iad95m,B,openai/gpt-5
1aekqdo,D,openai/gpt-5
1n2ae1w,A,openai/gpt-5
198awkk,A,openai/gpt-5
1l5rutv,A,openai/gpt-5
1b2nrx4,C,openai/gpt-5
1kfy8l5,C,openai/gpt-5
1kvenyk,C,openai/gpt-5
1j6onpg,D,openai/gpt-5
1j3kbpk,C,openai/gpt-5
180j85r,B,openai/gpt-5
1c8be16,A,openai/gpt-5
14ys2z4,B,openai/gpt-5
1kbjn4z,B,openai/gpt-5
1jjo04h,D,openai/gpt-5
1lofpc4,D,openai/gpt-5
1cj9j9z,D,openai/gpt-5
1lejj62,D,openai/gpt-5
1cb769r,B,openai/gpt-5
15aafk0,B,openai/gpt-5
17aswoo,A,openai/gpt-5
1lh0gn3,B,openai/gpt-5
1h779tg,C,openai/gpt-5
1ftatdh,C,openai/gpt-5
1hwftqw,B,openai/gpt-5
186tj6c,B,openai/gpt-5
1hqjjs0,C,openai/gpt-5
1mwbbsw,D,openai/gpt-5
1h03n16,D,openai/gpt-5
1b5u72j,C,openai/gpt-5
1kdp49k,A,openai/gpt-5
1kyy4wf,D,openai/gpt-5
1j5stzi,A,openai/gpt-5
1n8xv5g,B,openai/gpt-5
1gmxl68,B,openai/gpt-5
1iu9i31,B,openai/gpt-5
1ftdy3c,D,openai/gpt-5
1lt2euq,D,openai/gpt-5
1gp5i8t,D,openai/gpt-5
1j6bl5f,A,openai/gpt-5
1iz5ool,A,openai/gpt-5
1kfloer,A,openai/gpt-5
1l3sh3k,B,openai/gpt-5
1kbvz8k,C,openai/gpt-5
1llqmsk,D,openai/gpt-5
1i5ptep,C,openai/gpt-5
1jwed8c,C,openai/gpt-5
1lavhpu,A,openai/gpt-5
1mh20fz,C,openai/gpt-5
1iu9a7u,C,openai/gpt-5
1c7z583,C,openai/gpt-5
1j8se9s,B,openai/gpt-5
1l45vl2,A,openai/gpt-5
1j7llre,C,openai/gpt-5
1kgwdyt,C,openai/gpt-5
1k0nmen,B,openai/gpt-5
1kyo5pv,D,openai/gpt-5
1krtkl7,D,openai/gpt-5
1fhormb,D,openai/gpt-5
1iw106j,C,openai/gpt-5
1ikp7ob,B,openai/gpt-5
1iizrp4,C,openai/gpt-5
1jgbtbp,A,openai/gpt-5
1kse8n2,C,openai/gpt-5
1dgwejg,B,openai/gpt-5
1hhkhlc,D,openai/gpt-5
1l5ixzd,B,openai/gpt-5
1jmzzco,A,openai/gpt-5
1jx5y8q,A,openai/gpt-5
1jeeg3m,C,openai/gpt-5
1mngo9t,A,openai/gpt-5
1knbdga,C,openai/gpt-5
1grd05j,B,openai/gpt-5
1fy9pjo,A,openai/gpt-5
1jfnlgd,D,openai/gpt-5
1kafv5j,A,openai/gpt-5
1d7x2rg,C,openai/gpt-5
1jp8wst,B,openai/gpt-5
1kw2p1y,D,openai/gpt-5
1k27mne,A,openai/gpt-5
1duiywi,D,openai/gpt-5
1jzk0f2,D,openai/gpt-5
1l6ov5y,C,openai/gpt-5
1d5bxcu,B,openai/gpt-5
1fvg71d,B,openai/gpt-5
1j25t67,C,openai/gpt-5
1jipmfo,D,openai/gpt-5
1fl51f0,B,openai/gpt-5
1kxmxbf,C,openai/gpt-5
1kpsba8,A,openai/gpt-5
1klgmos,D,openai/gpt-5
1jk2lgw,D,openai/gpt-5
1jpmmd9,C,openai/gpt-5
1j0k484,D,openai/gpt-5
1jtq5lb,B,openai/gpt-5
1lbduvg,D,openai/gpt-5
1g41h0e,C,openai/gpt-5
1kjzqgk,D,openai/gpt-5
1mxibps,B,openai/gpt-5
1c4n4xd,B,openai/gpt-5
1m4ns1d,B,openai/gpt-5
1ljwpph,A,openai/gpt-5
1kczb4x,C,openai/gpt-5
1mcgb86,A,openai/gpt-5
1i7iklj,C,openai/gpt-5
18lkyqa,C,openai/gpt-5
1kmjd7k,B,openai/gpt-5
1j6w01m,A,openai/gpt-5
1itmj5l,C,openai/gpt-5
1d11llv,A,openai/gpt-5
1dap4il,C,openai/gpt-5
1mcy7yd,A,openai/gpt-5
1g2fiqh,C,openai/gpt-5
1itwe3y,B,openai/gpt-5
1l8fcur,D,openai/gpt-5
1jbg4m6,B,openai/gpt-5
1lc0zi5,B,openai/gpt-5
1lyfboo,D,openai/gpt-5
1dhtsjq,A,openai/gpt-5
1k60lga,D,openai/gpt-5
1hevxkv,B,openai/gpt-5
1jkt7ig,C,openai/gpt-5
1irf9u4,D,openai/gpt-5
1m8nhhl,B,openai/gpt-5
1m015wk,C,openai/gpt-5
1lv6b82,A,openai/gpt-5
1ieb7j3,D,openai/gpt-5
1d9ip08,A,openai/gpt-5
1jy5h3e,C,openai/gpt-5
1kozyll,B,openai/gpt-5
1ic88xs,B,openai/gpt-5
1jhad2m,B,openai/gpt-5
1bhaz0e,C,openai/gpt-5
1ka6jiq,D,openai/gpt-5
1i6a88o,A,openai/gpt-5
188hmpb,D,openai/gpt-5
1hudgc9,B,openai/gpt-5
1fq1qb9,A,openai/gpt-5
1lkox24,B,openai/gpt-5
1hdbees,B,openai/gpt-5
15upbjf,D,openai/gpt-5
1e3q5dd,A,openai/gpt-5
1hph3za,D,openai/gpt-5
1bazqft,A,openai/gpt-5
16uuwk3,D,openai/gpt-5
1m61khr,A,openai/gpt-5
1muan3i,C,openai/gpt-5
1g8raiu,D,openai/gpt-5
16h1wrg,B,openai/gpt-5
1d0nows,D,openai/gpt-5
16zvi3l,D,openai/gpt-5
1fcm1zb,A,openai/gpt-5
1l0pn3b,D,openai/gpt-5
193it8r,B,openai/gpt-5
1dk358k,B,openai/gpt-5
1ixuiml,D,openai/gpt-5
1hh0vwh,C,openai/gpt-5
15a2flm,D,openai/gpt-5
1jd57jt,B,openai/gpt-5
1eerszi,A,openai/gpt-5
1ex2gnv,D,openai/gpt-5
1n6ohcl,B,openai/gpt-5
1kc6xta,D,openai/gpt-5
1mk8rnt,A,openai/gpt-5
1bojwn9,D,openai/gpt-5
1m68ug3,D,openai/gpt-5
1aqy5m7,B,openai/gpt-5
1jg3hi7,B,openai/gpt-5
1isy4zt,C,openai/gpt-5
19egkxy,D,openai/gpt-5
1gboomw,B,openai/gpt-5
1jjvw9a,A,openai/gpt-5
1kcxst1,C,openai/gpt-5
1jj9t5b,A,openai/gpt-5
1jaf822,C,openai/gpt-5
1k9sq1s,B,openai/gpt-5
1jm74by,C,openai/gpt-5
1cvso6z,C,openai/gpt-5
1efztwz,A,openai/gpt-5
1lfy05f,B,openai/gpt-5
15oof8t,C,openai/gpt-5
1e8xy5s,D,openai/gpt-5
1918ki4,B,openai/gpt-5
1ap3qmt,C,openai/gpt-5
1d670z1,A,openai/gpt-5
1aexlbt,B,openai/gpt-5
1m5qq8q,A,openai/gpt-5
1moj7hc,D,openai/gpt-5
174k7i0,A,openai/gpt-5
1lqpazn,B,openai/gpt-5
1ms7hs4,C,openai/gpt-5
1j7mzha,C,openai/gpt-5
1i6ymv5,C,openai/gpt-5
1h9qk3m,C,openai/gpt-5
1jcvxw6,A,openai/gpt-5
18d37io,B,openai/gpt-5
1iuuulu,B,openai/gpt-5
1jvfqgq,C,openai/gpt-5
164v3oo,C,openai/gpt-5
1n68buk,C,openai/gpt-5
1lq3p3j,C,openai/gpt-5
1ip0ht2,A,openai/gpt-5
1khvtur,D,openai/gpt-5
18ae5ry,C,openai/gpt-5
1isa49u,D,openai/gpt-5
1jvn2sr,A,openai/gpt-5
1eilsjt,D,openai/gpt-5
1fjfblb,D,openai/gpt-5
16k7baz,A,openai/gpt-5
15gdv3c,B,openai/gpt-5
1ajx3sn,B,openai/gpt-5
1cynp2h,C,openai/gpt-5
19bj5k2,B,openai/gpt-5
1l79lv3,D,openai/gpt-5
16db363,C,openai/gpt-5
16l57ay,B,openai/gpt-5
1df3nh8,D,openai/gpt-5
1haf45x,A,openai/gpt-5
1fzh8sa,C,openai/gpt-5
1ijv4xn,A,openai/gpt-5
