File,answer,model
1n0my5r,A,google/gemini-3.5-flash
1k5a33w,B,google/gemini-3.5-flash
1k5wejp,B,google/gemini-3.5-flash
1k4ukvi,D,google/gemini-3.5-flash
1kehvhj,A,google/gemini-3.5-flash
1keqvzx,D,google/gemini-3.5-flash
1kpfg74,B,google/gemini-3.5-flash
1kidi8e,B,google/gemini-3.5-flash
1kjlggg,B,google/gemini-3.5-flash
1kqcllz,C,google/gemini-3.5-flash
1jwjneb,C,google/gemini-3.5-flash
1kpua4s,C,google/gemini-3.5-flash
1l7z6gs,C,google/gemini-3.5-flash
1asecwa,C,google/gemini-3.5-flash
1i38yhn,B,google/gemini-3.5-flash
1bpefe3,C,google/gemini-3.5-flash
1esw67r,A,google/gemini-3.5-flash
1fkmtz4,B,google/gemini-3.5-flash
1c43fea,A,google/gemini-3.5-flash
1czson4,C,google/gemini-3.5-flash
1dcyo13,D,google/gemini-3.5-flash
1fvuj7k,A,google/gemini-3.5-flash
1gtbssx,C,google/gemini-3.5-flash
1htm33y,A,google/gemini-3.5-flash
1hw0vwf,C,google/gemini-3.5-flash
1kw5fto,B,google/gemini-3.5-flash
1k9xaf4,B,google/gemini-3.5-flash
1jmn6xg,A,google/gemini-3.5-flash
1j5j7q8,B,google/gemini-3.5-flash
1itzxo7,D,google/gemini-3.5-flash
1ibyirm,A,google/gemini-3.5-flash
1ijlh5e,B,google/gemini-3.5-flash
1ih9bat,D,google/gemini-3.5-flash
1j1lc01,C,google/gemini-3.5-flash
1j9svdf,B,google/gemini-3.5-flash
1jwvcno,C,google/gemini-3.5-flash
1kxar4d,B,google/gemini-3.5-flash
1m0b8uv,A,google/gemini-3.5-flash
19994ey,C,google/gemini-3.5-flash
18dba0l,D,google/gemini-3.5-flash
1lppcyj,B,google/gemini-3.5-flash
1h066h6,D,google/gemini-3.5-flash
1kjzy1y,A,google/gemini-3.5-flash
1c341d5,B,google/gemini-3.5-flash
17930bw,A,google/gemini-3.5-flash
1lfe3gp,C,google/gemini-3.5-flash
19dbf08,A,google/gemini-3.5-flash
1ly2yui,C,google/gemini-3.5-flash
1bnyn39,A,google/gemini-3.5-flash
1jczpuc,D,google/gemini-3.5-flash
1hy2gti,A,google/gemini-3.5-flash
1h53lb4,D,google/gemini-3.5-flash
1joifiq,D,google/gemini-3.5-flash
1iad95m,D,google/gemini-3.5-flash
1aekqdo,B,google/gemini-3.5-flash
1n2ae1w,D,google/gemini-3.5-flash
198awkk,A,google/gemini-3.5-flash
1l5rutv,A,google/gemini-3.5-flash
1b2nrx4,C,google/gemini-3.5-flash
1kfy8l5,B,google/gemini-3.5-flash
1kvenyk,A,google/gemini-3.5-flash
1j6onpg,C,google/gemini-3.5-flash
1j3kbpk,C,google/gemini-3.5-flash
180j85r,A,google/gemini-3.5-flash
1c8be16,C,google/gemini-3.5-flash
14ys2z4,D,google/gemini-3.5-flash
1kbjn4z,B,google/gemini-3.5-flash
1jjo04h,C,google/gemini-3.5-flash
1lofpc4,A,google/gemini-3.5-flash
1cj9j9z,C,google/gemini-3.5-flash
1lejj62,A,google/gemini-3.5-flash
1cb769r,B,google/gemini-3.5-flash
15aafk0,A,google/gemini-3.5-flash
17aswoo,A,google/gemini-3.5-flash
1lh0gn3,B,google/gemini-3.5-flash
1h779tg,A,google/gemini-3.5-flash
1ftatdh,B,google/gemini-3.5-flash
1hwftqw,B,google/gemini-3.5-flash
186tj6c,B,google/gemini-3.5-flash
1hqjjs0,A,google/gemini-3.5-flash
1mwbbsw,D,google/gemini-3.5-flash
1h03n16,A,google/gemini-3.5-flash
1b5u72j,C,google/gemini-3.5-flash
1kdp49k,D,google/gemini-3.5-flash
1kyy4wf,B,google/gemini-3.5-flash
1j5stzi,D,google/gemini-3.5-flash
1n8xv5g,A,google/gemini-3.5-flash
1gmxl68,B,google/gemini-3.5-flash
1iu9i31,C,google/gemini-3.5-flash
1ftdy3c,D,google/gemini-3.5-flash
1lt2euq,D,google/gemini-3.5-flash
1gp5i8t,D,google/gemini-3.5-flash
1j6bl5f,A,google/gemini-3.5-flash
1iz5ool,A,google/gemini-3.5-flash
1kfloer,A,google/gemini-3.5-flash
1l3sh3k,B,google/gemini-3.5-flash
1kbvz8k,C,google/gemini-3.5-flash
1llqmsk,D,google/gemini-3.5-flash
1i5ptep,C,google/gemini-3.5-flash
1jwed8c,B,google/gemini-3.5-flash
1lavhpu,D,google/gemini-3.5-flash
1mh20fz,C,google/gemini-3.5-flash
1iu9a7u,C,google/gemini-3.5-flash
1c7z583,A,google/gemini-3.5-flash
1j8se9s,A,google/gemini-3.5-flash
1l45vl2,A,google/gemini-3.5-flash
1j7llre,D,google/gemini-3.5-flash
1kgwdyt,C,google/gemini-3.5-flash
1k0nmen,B,google/gemini-3.5-flash
1kyo5pv,A,google/gemini-3.5-flash
1krtkl7,D,google/gemini-3.5-flash
1fhormb,D,google/gemini-3.5-flash
1iw106j,C,google/gemini-3.5-flash
1ikp7ob,B,google/gemini-3.5-flash
1iizrp4,C,google/gemini-3.5-flash
1jgbtbp,A,google/gemini-3.5-flash
1kse8n2,C,google/gemini-3.5-flash
1dgwejg,B,google/gemini-3.5-flash
1hhkhlc,D,google/gemini-3.5-flash
1l5ixzd,B,google/gemini-3.5-flash
1jmzzco,A,google/gemini-3.5-flash
1jx5y8q,C,google/gemini-3.5-flash
1jeeg3m,C,google/gemini-3.5-flash
1mngo9t,A,google/gemini-3.5-flash
1knbdga,C,google/gemini-3.5-flash
1grd05j,B,google/gemini-3.5-flash
1fy9pjo,A,google/gemini-3.5-flash
1jfnlgd,B,google/gemini-3.5-flash
1kafv5j,A,google/gemini-3.5-flash
1d7x2rg,C,google/gemini-3.5-flash
1jp8wst,D,google/gemini-3.5-flash
1kw2p1y,C,google/gemini-3.5-flash
1k27mne,A,google/gemini-3.5-flash
1duiywi,C,google/gemini-3.5-flash
1jzk0f2,D,google/gemini-3.5-flash
1l6ov5y,C,google/gemini-3.5-flash
1d5bxcu,B,google/gemini-3.5-flash
1fvg71d,B,google/gemini-3.5-flash
1j25t67,B,google/gemini-3.5-flash
1jipmfo,D,google/gemini-3.5-flash
1fl51f0,B,google/gemini-3.5-flash
1kxmxbf,C,google/gemini-3.5-flash
1kpsba8,A,google/gemini-3.5-flash
1klgmos,D,google/gemini-3.5-flash
1jk2lgw,C,google/gemini-3.5-flash
1jpmmd9,C,google/gemini-3.5-flash
1j0k484,D,google/gemini-3.5-flash
1jtq5lb,B,google/gemini-3.5-flash
1lbduvg,D,google/gemini-3.5-flash
1g41h0e,D,google/gemini-3.5-flash
1kjzqgk,D,google/gemini-3.5-flash
1mxibps,B,google/gemini-3.5-flash
1c4n4xd,B,google/gemini-3.5-flash
1m4ns1d,B,google/gemini-3.5-flash
1ljwpph,A,google/gemini-3.5-flash
1kczb4x,C,google/gemini-3.5-flash
1mcgb86,C,google/gemini-3.5-flash
1i7iklj,C,google/gemini-3.5-flash
18lkyqa,C,google/gemini-3.5-flash
1kmjd7k,A,google/gemini-3.5-flash
1j6w01m,A,google/gemini-3.5-flash
1itmj5l,B,google/gemini-3.5-flash
1d11llv,D,google/gemini-3.5-flash
1dap4il,A,google/gemini-3.5-flash
1mcy7yd,A,google/gemini-3.5-flash
1g2fiqh,C,google/gemini-3.5-flash
1itwe3y,D,google/gemini-3.5-flash
1l8fcur,D,google/gemini-3.5-flash
1jbg4m6,B,google/gemini-3.5-flash
1lc0zi5,B,google/gemini-3.5-flash
1lyfboo,D,google/gemini-3.5-flash
1dhtsjq,A,google/gemini-3.5-flash
1k60lga,D,google/gemini-3.5-flash
1hevxkv,D,google/gemini-3.5-flash
1jkt7ig,C,google/gemini-3.5-flash
1irf9u4,C,google/gemini-3.5-flash
1m8nhhl,B,google/gemini-3.5-flash
1m015wk,C,google/gemini-3.5-flash
1lv6b82,A,google/gemini-3.5-flash
1ieb7j3,D,google/gemini-3.5-flash
1d9ip08,A,google/gemini-3.5-flash
1jy5h3e,C,google/gemini-3.5-flash
1kozyll,A,google/gemini-3.5-flash
1ic88xs,D,google/gemini-3.5-flash
1jhad2m,A,google/gemini-3.5-flash
1bhaz0e,C,google/gemini-3.5-flash
1ka6jiq,C,google/gemini-3.5-flash
1i6a88o,A,google/gemini-3.5-flash
188hmpb,A,google/gemini-3.5-flash
1hudgc9,A,google/gemini-3.5-flash
1fq1qb9,D,google/gemini-3.5-flash
1lkox24,B,google/gemini-3.5-flash
1hdbees,D,google/gemini-3.5-flash
15upbjf,D,google/gemini-3.5-flash
1e3q5dd,A,google/gemini-3.5-flash
1hph3za,D,google/gemini-3.5-flash
1bazqft,A,google/gemini-3.5-flash
16uuwk3,D,google/gemini-3.5-flash
1m61khr,A,google/gemini-3.5-flash
1muan3i,C,google/gemini-3.5-flash
1g8raiu,D,google/gemini-3.5-flash
16h1wrg,B,google/gemini-3.5-flash
1d0nows,D,google/gemini-3.5-flash
16zvi3l,B,google/gemini-3.5-flash
1fcm1zb,A,google/gemini-3.5-flash
1l0pn3b,B,google/gemini-3.5-flash
193it8r,C,google/gemini-3.5-flash
1dk358k,B,google/gemini-3.5-flash
1ixuiml,A,google/gemini-3.5-flash
1hh0vwh,B,google/gemini-3.5-flash
15a2flm,D,google/gemini-3.5-flash
1jd57jt,C,google/gemini-3.5-flash
1eerszi,A,google/gemini-3.5-flash
1ex2gnv,D,google/gemini-3.5-flash
1n6ohcl,B,google/gemini-3.5-flash
1kc6xta,C,google/gemini-3.5-flash
1mk8rnt,A,google/gemini-3.5-flash
1bojwn9,C,google/gemini-3.5-flash
1m68ug3,C,google/gemini-3.5-flash
1aqy5m7,A,google/gemini-3.5-flash
1jg3hi7,B,google/gemini-3.5-flash
1isy4zt,D,google/gemini-3.5-flash
19egkxy,B,google/gemini-3.5-flash
1gboomw,D,google/gemini-3.5-flash
1jjvw9a,A,google/gemini-3.5-flash
1kcxst1,B,google/gemini-3.5-flash
1jj9t5b,A,google/gemini-3.5-flash
1jaf822,C,google/gemini-3.5-flash
1k9sq1s,A,google/gemini-3.5-flash
1jm74by,C,google/gemini-3.5-flash
1cvso6z,A,google/gemini-3.5-flash
1efztwz,A,google/gemini-3.5-flash
1lfy05f,D,google/gemini-3.5-flash
15oof8t,C,google/gemini-3.5-flash
1e8xy5s,D,google/gemini-3.5-flash
1918ki4,A,google/gemini-3.5-flash
1ap3qmt,C,google/gemini-3.5-flash
1d670z1,A,google/gemini-3.5-flash
1aexlbt,B,google/gemini-3.5-flash
1m5qq8q,A,google/gemini-3.5-flash
1moj7hc,D,google/gemini-3.5-flash
174k7i0,A,google/gemini-3.5-flash
1lqpazn,A,google/gemini-3.5-flash
1ms7hs4,B,google/gemini-3.5-flash
1j7mzha,B,google/gemini-3.5-flash
1i6ymv5,C,google/gemini-3.5-flash
1h9qk3m,B,google/gemini-3.5-flash
1jcvxw6,C,google/gemini-3.5-flash
18d37io,D,google/gemini-3.5-flash
1iuuulu,B,google/gemini-3.5-flash
1jvfqgq,C,google/gemini-3.5-flash
164v3oo,A,google/gemini-3.5-flash
1n68buk,C,google/gemini-3.5-flash
1lq3p3j,D,google/gemini-3.5-flash
1ip0ht2,A,google/gemini-3.5-flash
1khvtur,B,google/gemini-3.5-flash
18ae5ry,A,google/gemini-3.5-flash
1isa49u,D,google/gemini-3.5-flash
1jvn2sr,A,google/gemini-3.5-flash
1eilsjt,A,google/gemini-3.5-flash
1fjfblb,B,google/gemini-3.5-flash
16k7baz,A,google/gemini-3.5-flash
15gdv3c,B,google/gemini-3.5-flash
1ajx3sn,B,google/gemini-3.5-flash
1cynp2h,B,google/gemini-3.5-flash
19bj5k2,A,google/gemini-3.5-flash
1l79lv3,D,google/gemini-3.5-flash
16db363,B,google/gemini-3.5-flash
16l57ay,D,google/gemini-3.5-flash
1df3nh8,D,google/gemini-3.5-flash
1haf45x,C,google/gemini-3.5-flash
1fzh8sa,C,google/gemini-3.5-flash
1ijv4xn,A,google/gemini-3.5-flash
