File,answer,model
1g3admg,C,google/gemma-4-26b-a4b-it
1ga3uxo,A,google/gemma-4-26b-a4b-it
1fuxrbx,A,google/gemma-4-26b-a4b-it
1jykoxc,A,google/gemma-4-26b-a4b-it
1ceuuuh,A,google/gemma-4-26b-a4b-it
1it3ezt,A,google/gemma-4-26b-a4b-it
1jtym4e,A,google/gemma-4-26b-a4b-it
1bk5jkq,B,google/gemma-4-26b-a4b-it
1mahcad,B,google/gemma-4-26b-a4b-it
1az5r39,C,google/gemma-4-26b-a4b-it
1hbogj4,D,google/gemma-4-26b-a4b-it
1l4x3e6,A,google/gemma-4-26b-a4b-it
1flb4nk,D,google/gemma-4-26b-a4b-it
1c01lei,D,google/gemma-4-26b-a4b-it
1j0n4gg,B,google/gemma-4-26b-a4b-it
1hauo6q,B,google/gemma-4-26b-a4b-it
1d7u657,C,google/gemma-4-26b-a4b-it
13ibrc1,A,google/gemma-4-26b-a4b-it
1m56k4v,A,google/gemma-4-26b-a4b-it
1lnme9d,A,google/gemma-4-26b-a4b-it
1dv83hh,D,google/gemma-4-26b-a4b-it
1lcutci,A,google/gemma-4-26b-a4b-it
1lhnwl4,A,google/gemma-4-26b-a4b-it
1mbrsfx,C,google/gemma-4-26b-a4b-it
1lmltqs,D,google/gemma-4-26b-a4b-it
1l8fck5,C,google/gemma-4-26b-a4b-it
1lgqywl,A,google/gemma-4-26b-a4b-it
1if88s3,B,google/gemma-4-26b-a4b-it
1fs7uqa,C,google/gemma-4-26b-a4b-it
1k6qo63,C,google/gemma-4-26b-a4b-it
1mj26iu,D,google/gemma-4-26b-a4b-it
1jpn69p,D,google/gemma-4-26b-a4b-it
1ku0frm,B,google/gemma-4-26b-a4b-it
1arjiwr,C,google/gemma-4-26b-a4b-it
1josjz1,C,google/gemma-4-26b-a4b-it
1m83zvy,B,google/gemma-4-26b-a4b-it
1m3s0a4,C,google/gemma-4-26b-a4b-it
1mhtv4z,C,google/gemma-4-26b-a4b-it
1mkomql,B,google/gemma-4-26b-a4b-it
1narr2o,D,google/gemma-4-26b-a4b-it
15vbd1p,D,google/gemma-4-26b-a4b-it
1k5a33w,B,google/gemma-4-26b-a4b-it
1n0my5r,A,google/gemma-4-26b-a4b-it
1k4ukvi,D,google/gemma-4-26b-a4b-it
1k5wejp,B,google/gemma-4-26b-a4b-it
1keqvzx,C,google/gemma-4-26b-a4b-it
1kpfg74,B,google/gemma-4-26b-a4b-it
1kidi8e,B,google/gemma-4-26b-a4b-it
1kjlggg,B,google/gemma-4-26b-a4b-it
1m55hez,B,google/gemma-4-26b-a4b-it
1kpua4s,C,google/gemma-4-26b-a4b-it
1l7z6gs,C,google/gemma-4-26b-a4b-it
1jwjneb,C,google/gemma-4-26b-a4b-it
1asecwa,C,google/gemma-4-26b-a4b-it
1i38yhn,A,google/gemma-4-26b-a4b-it
1esw67r,C,google/gemma-4-26b-a4b-it
1bpefe3,C,google/gemma-4-26b-a4b-it
1fkmtz4,B,google/gemma-4-26b-a4b-it
1kqcllz,C,google/gemma-4-26b-a4b-it
1gtbssx,C,google/gemma-4-26b-a4b-it
1htm33y,A,google/gemma-4-26b-a4b-it
1fvuj7k,A,google/gemma-4-26b-a4b-it
1hw0vwf,C,google/gemma-4-26b-a4b-it
1jmn6xg,C,google/gemma-4-26b-a4b-it
1itzxo7,D,google/gemma-4-26b-a4b-it
1k9xaf4,B,google/gemma-4-26b-a4b-it
1j5j7q8,A,google/gemma-4-26b-a4b-it
1ibyirm,A,google/gemma-4-26b-a4b-it
1j1lc01,B,google/gemma-4-26b-a4b-it
1ih9bat,D,google/gemma-4-26b-a4b-it
1j9svdf,C,google/gemma-4-26b-a4b-it
19994ey,C,google/gemma-4-26b-a4b-it
1m0b8uv,A,google/gemma-4-26b-a4b-it
1c43fea,B,google/gemma-4-26b-a4b-it
1h066h6,D,google/gemma-4-26b-a4b-it
18dba0l,D,google/gemma-4-26b-a4b-it
1lppcyj,B,google/gemma-4-26b-a4b-it
1kjzy1y,A,google/gemma-4-26b-a4b-it
1c341d5,B,google/gemma-4-26b-a4b-it
1lfe3gp,B,google/gemma-4-26b-a4b-it
17930bw,A,google/gemma-4-26b-a4b-it
1ly2yui,C,google/gemma-4-26b-a4b-it
19dbf08,A,google/gemma-4-26b-a4b-it
1jczpuc,D,google/gemma-4-26b-a4b-it
1bnyn39,A,google/gemma-4-26b-a4b-it
1hy2gti,A,google/gemma-4-26b-a4b-it
1h53lb4,D,google/gemma-4-26b-a4b-it
1aekqdo,B,google/gemma-4-26b-a4b-it
1kxar4d,A,google/gemma-4-26b-a4b-it
1n2ae1w,D,google/gemma-4-26b-a4b-it
1joifiq,A,google/gemma-4-26b-a4b-it
1b2nrx4,C,google/gemma-4-26b-a4b-it
198awkk,A,google/gemma-4-26b-a4b-it
1l5rutv,A,google/gemma-4-26b-a4b-it
1j6onpg,C,google/gemma-4-26b-a4b-it
1kfy8l5,B,google/gemma-4-26b-a4b-it
1j3kbpk,C,google/gemma-4-26b-a4b-it
1iad95m,B,google/gemma-4-26b-a4b-it
180j85r,A,google/gemma-4-26b-a4b-it
1kvenyk,A,google/gemma-4-26b-a4b-it
1kbjn4z,B,google/gemma-4-26b-a4b-it
1c8be16,A,google/gemma-4-26b-a4b-it
1jjo04h,C,google/gemma-4-26b-a4b-it
1cj9j9z,A,google/gemma-4-26b-a4b-it
1cb769r,B,google/gemma-4-26b-a4b-it
1lejj62,A,google/gemma-4-26b-a4b-it
17aswoo,A,google/gemma-4-26b-a4b-it
15aafk0,A,google/gemma-4-26b-a4b-it
1hwftqw,B,google/gemma-4-26b-a4b-it
1h779tg,A,google/gemma-4-26b-a4b-it
186tj6c,A,google/gemma-4-26b-a4b-it
1lh0gn3,A,google/gemma-4-26b-a4b-it
1hqjjs0,C,google/gemma-4-26b-a4b-it
1h03n16,A,google/gemma-4-26b-a4b-it
1mwbbsw,D,google/gemma-4-26b-a4b-it
1kdp49k,A,google/gemma-4-26b-a4b-it
1kyy4wf,B,google/gemma-4-26b-a4b-it
1n8xv5g,B,google/gemma-4-26b-a4b-it
1gmxl68,B,google/gemma-4-26b-a4b-it
1j5stzi,D,google/gemma-4-26b-a4b-it
1b5u72j,C,google/gemma-4-26b-a4b-it
1iu9i31,B,google/gemma-4-26b-a4b-it
1gp5i8t,D,google/gemma-4-26b-a4b-it
1j6bl5f,A,google/gemma-4-26b-a4b-it
1iz5ool,A,google/gemma-4-26b-a4b-it
1ftdy3c,D,google/gemma-4-26b-a4b-it
1kfloer,A,google/gemma-4-26b-a4b-it
1l3sh3k,B,google/gemma-4-26b-a4b-it
1lt2euq,D,google/gemma-4-26b-a4b-it
1i5ptep,C,google/gemma-4-26b-a4b-it
1dhf9h2,B,google/gemma-4-26b-a4b-it
1llqmsk,B,google/gemma-4-26b-a4b-it
1jwed8c,C,google/gemma-4-26b-a4b-it
1c7z583,C,google/gemma-4-26b-a4b-it
1kbvz8k,C,google/gemma-4-26b-a4b-it
1j8se9s,A,google/gemma-4-26b-a4b-it
1l45vl2,A,google/gemma-4-26b-a4b-it
1kgwdyt,C,google/gemma-4-26b-a4b-it
1k0nmen,B,google/gemma-4-26b-a4b-it
1kyo5pv,A,google/gemma-4-26b-a4b-it
1mh20fz,A,google/gemma-4-26b-a4b-it
1iu9a7u,C,google/gemma-4-26b-a4b-it
1ikp7ob,C,google/gemma-4-26b-a4b-it
1iizrp4,C,google/gemma-4-26b-a4b-it
1krtkl7,A,google/gemma-4-26b-a4b-it
1jgbtbp,A,google/gemma-4-26b-a4b-it
1kpj6mq,A,google/gemma-4-26b-a4b-it
1kse8n2,C,google/gemma-4-26b-a4b-it
1l5ixzd,B,google/gemma-4-26b-a4b-it
1jmzzco,A,google/gemma-4-26b-a4b-it
1jx5y8q,D,google/gemma-4-26b-a4b-it
1jeeg3m,C,google/gemma-4-26b-a4b-it
1mngo9t,A,google/gemma-4-26b-a4b-it
1knbdga,C,google/gemma-4-26b-a4b-it
1fhormb,D,google/gemma-4-26b-a4b-it
1j7llre,C,google/gemma-4-26b-a4b-it
1grd05j,B,google/gemma-4-26b-a4b-it
1hhkhlc,C,google/gemma-4-26b-a4b-it
1kafv5j,A,google/gemma-4-26b-a4b-it
1dgwejg,B,google/gemma-4-26b-a4b-it
1fy9pjo,A,google/gemma-4-26b-a4b-it
1kw2p1y,C,google/gemma-4-26b-a4b-it
1duiywi,C,google/gemma-4-26b-a4b-it
1k27mne,A,google/gemma-4-26b-a4b-it
1l6ov5y,C,google/gemma-4-26b-a4b-it
1jp8wst,D,google/gemma-4-26b-a4b-it
1fvg71d,B,google/gemma-4-26b-a4b-it
1d5bxcu,B,google/gemma-4-26b-a4b-it
1jipmfo,B,google/gemma-4-26b-a4b-it
1j25t67,B,google/gemma-4-26b-a4b-it
1fl51f0,B,google/gemma-4-26b-a4b-it
1d7x2rg,C,google/gemma-4-26b-a4b-it
1jzk0f2,D,google/gemma-4-26b-a4b-it
1jfnlgd,B,google/gemma-4-26b-a4b-it
1kxmxbf,A,google/gemma-4-26b-a4b-it
1kpsba8,A,google/gemma-4-26b-a4b-it
1lbduvg,D,google/gemma-4-26b-a4b-it
1j0k484,D,google/gemma-4-26b-a4b-it
1g41h0e,D,google/gemma-4-26b-a4b-it
1klgmos,D,google/gemma-4-26b-a4b-it
1c4n4xd,B,google/gemma-4-26b-a4b-it
1kjzqgk,D,google/gemma-4-26b-a4b-it
1jpmmd9,C,google/gemma-4-26b-a4b-it
1m4ns1d,B,google/gemma-4-26b-a4b-it
1i7iklj,C,google/gemma-4-26b-a4b-it
18lkyqa,C,google/gemma-4-26b-a4b-it
1kmjd7k,A,google/gemma-4-26b-a4b-it
1ljwpph,A,google/gemma-4-26b-a4b-it
1jk2lgw,C,google/gemma-4-26b-a4b-it
1kczb4x,C,google/gemma-4-26b-a4b-it
1d11llv,D,google/gemma-4-26b-a4b-it
1jtq5lb,B,google/gemma-4-26b-a4b-it
1g2fiqh,C,google/gemma-4-26b-a4b-it
1itmj5l,C,google/gemma-4-26b-a4b-it
1dap4il,A,google/gemma-4-26b-a4b-it
1itwe3y,B,google/gemma-4-26b-a4b-it
1jbg4m6,B,google/gemma-4-26b-a4b-it
1l8fcur,D,google/gemma-4-26b-a4b-it
1k60lga,B,google/gemma-4-26b-a4b-it
1dhtsjq,A,google/gemma-4-26b-a4b-it
1lyfboo,A,google/gemma-4-26b-a4b-it
1m8nhhl,B,google/gemma-4-26b-a4b-it
1jkt7ig,C,google/gemma-4-26b-a4b-it
1lv6b82,A,google/gemma-4-26b-a4b-it
1lc0zi5,C,google/gemma-4-26b-a4b-it
1jy5h3e,C,google/gemma-4-26b-a4b-it
1d9ip08,A,google/gemma-4-26b-a4b-it
1ieb7j3,A,google/gemma-4-26b-a4b-it
1kozyll,B,google/gemma-4-26b-a4b-it
1bhaz0e,C,google/gemma-4-26b-a4b-it
1m015wk,C,google/gemma-4-26b-a4b-it
1i6a88o,A,google/gemma-4-26b-a4b-it
1jhad2m,B,google/gemma-4-26b-a4b-it
1hudgc9,B,google/gemma-4-26b-a4b-it
1hdbees,B,google/gemma-4-26b-a4b-it
15upbjf,D,google/gemma-4-26b-a4b-it
1lkox24,C,google/gemma-4-26b-a4b-it
1hph3za,D,google/gemma-4-26b-a4b-it
1ic88xs,B,google/gemma-4-26b-a4b-it
1j6w01m,A,google/gemma-4-26b-a4b-it
1e3q5dd,A,google/gemma-4-26b-a4b-it
1fq1qb9,B,google/gemma-4-26b-a4b-it
1m61khr,D,google/gemma-4-26b-a4b-it
1muan3i,D,google/gemma-4-26b-a4b-it
1g8raiu,D,google/gemma-4-26b-a4b-it
16zvi3l,D,google/gemma-4-26b-a4b-it
16h1wrg,B,google/gemma-4-26b-a4b-it
1bazqft,A,google/gemma-4-26b-a4b-it
193it8r,B,google/gemma-4-26b-a4b-it
1hh0vwh,A,google/gemma-4-26b-a4b-it
1eerszi,B,google/gemma-4-26b-a4b-it
1ixuiml,D,google/gemma-4-26b-a4b-it
15a2flm,D,google/gemma-4-26b-a4b-it
1ex2gnv,D,google/gemma-4-26b-a4b-it
1jd57jt,B,google/gemma-4-26b-a4b-it
1n6ohcl,B,google/gemma-4-26b-a4b-it
1kc6xta,C,google/gemma-4-26b-a4b-it
1aqy5m7,B,google/gemma-4-26b-a4b-it
1jg3hi7,D,google/gemma-4-26b-a4b-it
1m68ug3,C,google/gemma-4-26b-a4b-it
1gboomw,D,google/gemma-4-26b-a4b-it
1d0nows,C,google/gemma-4-26b-a4b-it
1isy4zt,D,google/gemma-4-26b-a4b-it
19egkxy,A,google/gemma-4-26b-a4b-it
1jjvw9a,A,google/gemma-4-26b-a4b-it
1jaf822,C,google/gemma-4-26b-a4b-it
1k9sq1s,A,google/gemma-4-26b-a4b-it
1bojwn9,A,google/gemma-4-26b-a4b-it
1jm74by,C,google/gemma-4-26b-a4b-it
1jj9t5b,A,google/gemma-4-26b-a4b-it
1cvso6z,C,google/gemma-4-26b-a4b-it
1lfy05f,B,google/gemma-4-26b-a4b-it
1918ki4,A,google/gemma-4-26b-a4b-it
15oof8t,C,google/gemma-4-26b-a4b-it
1e8xy5s,D,google/gemma-4-26b-a4b-it
1d670z1,C,google/gemma-4-26b-a4b-it
1aexlbt,B,google/gemma-4-26b-a4b-it
1moj7hc,D,google/gemma-4-26b-a4b-it
1m5qq8q,A,google/gemma-4-26b-a4b-it
1ms7hs4,B,google/gemma-4-26b-a4b-it
174k7i0,A,google/gemma-4-26b-a4b-it
1ap3qmt,C,google/gemma-4-26b-a4b-it
1h9qk3m,C,google/gemma-4-26b-a4b-it
1lqpazn,C,google/gemma-4-26b-a4b-it
18d37io,B,google/gemma-4-26b-a4b-it
1i6ymv5,C,google/gemma-4-26b-a4b-it
1jcvxw6,A,google/gemma-4-26b-a4b-it
1j7mzha,C,google/gemma-4-26b-a4b-it
1efztwz,C,google/gemma-4-26b-a4b-it
1n68buk,C,google/gemma-4-26b-a4b-it
1jvfqgq,C,google/gemma-4-26b-a4b-it
18ae5ry,A,google/gemma-4-26b-a4b-it
1isa49u,D,google/gemma-4-26b-a4b-it
1khvtur,C,google/gemma-4-26b-a4b-it
1jvn2sr,A,google/gemma-4-26b-a4b-it
1fjfblb,B,google/gemma-4-26b-a4b-it
1lq3p3j,C,google/gemma-4-26b-a4b-it
15gdv3c,C,google/gemma-4-26b-a4b-it
164v3oo,C,google/gemma-4-26b-a4b-it
19bj5k2,A,google/gemma-4-26b-a4b-it
1ajx3sn,A,google/gemma-4-26b-a4b-it
1l79lv3,A,google/gemma-4-26b-a4b-it
1ip0ht2,A,google/gemma-4-26b-a4b-it
16db363,C,google/gemma-4-26b-a4b-it
1df3nh8,D,google/gemma-4-26b-a4b-it
16l57ay,D,google/gemma-4-26b-a4b-it
1haf45x,A,google/gemma-4-26b-a4b-it
1ijv4xn,B,google/gemma-4-26b-a4b-it
1fzh8sa,C,google/gemma-4-26b-a4b-it
1cynp2h,C,google/gemma-4-26b-a4b-it
1iuuulu,B,google/gemma-4-26b-a4b-it
1eilsjt,C,google/gemma-4-26b-a4b-it
184f4hh,D,google/gemma-4-26b-a4b-it
1k4fjdr,D,google/gemma-4-26b-a4b-it
1bsdc0l,C,google/gemma-4-26b-a4b-it
1aoxsw3,A,google/gemma-4-26b-a4b-it
1jdq5gi,C,google/gemma-4-26b-a4b-it
1cqzlzh,C,google/gemma-4-26b-a4b-it
1jny20o,D,google/gemma-4-26b-a4b-it
1czson4,C,google/gemma-4-26b-a4b-it
1kehvhj,C,google/gemma-4-26b-a4b-it
1kw5fto,B,google/gemma-4-26b-a4b-it
1ijlh5e,B,google/gemma-4-26b-a4b-it
1jwvcno,C,google/gemma-4-26b-a4b-it
1agsl73,C,google/gemma-4-26b-a4b-it
1ftatdh,C,google/gemma-4-26b-a4b-it
1lavhpu,D,google/gemma-4-26b-a4b-it
14ys2z4,D,google/gemma-4-26b-a4b-it
1mxibps,B,google/gemma-4-26b-a4b-it
1ka6jiq,D,google/gemma-4-26b-a4b-it
1mcy7yd,A,google/gemma-4-26b-a4b-it
188hmpb,C,google/gemma-4-26b-a4b-it
1irf9u4,C,google/gemma-4-26b-a4b-it
1l0pn3b,B,google/gemma-4-26b-a4b-it
1dk358k,B,google/gemma-4-26b-a4b-it
1kcxst1,D,google/gemma-4-26b-a4b-it
1fcm1zb,A,google/gemma-4-26b-a4b-it
1mk8rnt,B,google/gemma-4-26b-a4b-it
16k7baz,A,google/gemma-4-26b-a4b-it
1dcyo13,C,google/gemma-4-26b-a4b-it
1gp140e,B,google/gemma-4-26b-a4b-it
1lofpc4,D,google/gemma-4-26b-a4b-it
1cdufsh,D,google/gemma-4-26b-a4b-it
1iad0kh,C,google/gemma-4-26b-a4b-it
16uuwk3,D,google/gemma-4-26b-a4b-it
1mcgb86,B,google/gemma-4-26b-a4b-it
1iw106j,A,google/gemma-4-26b-a4b-it
1key5qt,C,google/gemma-4-26b-a4b-it
